## Data on COVID-19 cases by variant in several countries.
## Accessed on 2024-01-22 from
## https://ourworldindata.org/grapher/covid-variants-area?time=earliest..2023-12-04&facet=none&country=~USA
Entity,Code,Day,Alpha,Beta,Gamma,Delta,Omicron (BA.2),Omicron (BA.1),Omicron (BA.5),Omicron (BA.4),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BQ.1),Omicron (XBB),Omicron (XBB.1.5),Omicron (XBB.1.16),Omicron (CH.1.1),Omicron (XBB.1.9),Omicron (XBB.2.3),Omicron (EG.5.1),Recombinant,non_who
Latvia,LVA,2021-02-15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
Latvia,LVA,2021-03-01,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
Latvia,LVA,2021-03-15,306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
Latvia,LVA,2021-03-29,779,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448
Latvia,LVA,2021-04-12,596,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
Latvia,LVA,2021-04-26,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
Latvia,LVA,2021-05-10,683,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Latvia,LVA,2021-05-24,537,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Latvia,LVA,2021-06-07,332,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Latvia,LVA,2021-06-21,157,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Latvia,LVA,2021-07-05,57,2,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Latvia,LVA,2021-07-19,11,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Latvia,LVA,2021-08-02,2,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Latvia,LVA,2021-08-16,15,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-08-30,1,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-09-13,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-09-27,1,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-10-11,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-10-25,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-11-08,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-11-22,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-12-06,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2021-12-20,0,0,0,469,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-01-03,0,0,0,360,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-01-17,0,0,0,152,19,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-01-31,0,0,0,27,138,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-02-14,0,0,0,10,385,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-02-28,0,0,0,0,619,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-03-14,0,0,0,0,650,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-03-28,0,0,0,0,567,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,2022-04-11,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-04-25,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-05-23,0,0,0,0,97,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-06-06,0,0,0,0,247,0,40,4,22,0,0,0,0,0,0,0,0,0,2,0
Latvia,LVA,2022-06-20,0,0,0,0,93,0,65,16,12,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,2022-07-18,0,0,0,0,10,0,190,11,3,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,2022-08-01,0,0,0,0,4,0,510,27,1,0,0,0,0,0,0,0,0,0,5,0
Latvia,LVA,2022-08-15,0,0,0,0,0,0,803,19,3,1,0,0,0,0,0,0,0,0,27,0
Latvia,LVA,2022-08-29,0,0,0,0,3,0,686,9,4,1,0,0,0,0,0,0,0,0,6,0
Latvia,LVA,2022-09-12,0,0,0,0,0,0,1005,8,2,3,0,0,0,0,0,0,0,0,8,0
Latvia,LVA,2022-09-26,0,0,0,0,0,0,1464,6,0,3,3,0,0,0,0,0,0,0,19,0
Latvia,LVA,2022-10-10,0,0,0,0,1,0,1056,6,0,8,13,1,0,0,0,0,0,0,13,0
Latvia,LVA,2022-10-24,0,0,0,0,3,0,1124,17,0,11,39,6,0,0,0,0,0,0,8,0
Latvia,LVA,2022-11-07,0,0,0,0,2,0,550,10,0,24,62,14,0,0,4,0,0,0,12,0
Latvia,LVA,2022-11-21,0,0,0,0,4,0,372,8,0,33,125,46,0,0,2,0,0,0,4,0
Latvia,LVA,2022-12-05,0,0,0,0,0,0,58,1,0,9,54,17,0,0,1,0,0,0,1,0
Latvia,LVA,2022-12-19,0,0,0,0,0,0,51,1,0,29,38,21,0,0,0,1,0,0,1,0
Lebanon,LBN,2021-03-01,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lebanon,LBN,2021-03-15,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,LBN,2021-03-29,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,LBN,2022-01-31,0,0,0,7,19,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,LIE,2021-12-20,0,0,0,126,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,LIE,2022-02-14,0,0,0,5,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Lithuania,LTU,2020-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
Lithuania,LTU,2021-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Lithuania,LTU,2021-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
Lithuania,LTU,2021-02-15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
Lithuania,LTU,2021-03-01,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176
Lithuania,LTU,2021-03-15,299,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449
Lithuania,LTU,2021-03-29,1239,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593
Lithuania,LTU,2021-04-12,1424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
Lithuania,LTU,2021-04-26,1601,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
Lithuania,LTU,2021-05-10,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Lithuania,LTU,2021-05-24,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Lithuania,LTU,2021-06-07,1269,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Lithuania,LTU,2021-06-21,704,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Lithuania,LTU,2021-07-05,131,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Lithuania,LTU,2021-07-19,39,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lithuania,LTU,2021-08-02,5,0,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-08-16,2,0,1,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-08-30,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-09-13,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-09-27,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-10-11,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-10-25,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-11-08,0,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-11-22,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-12-06,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2021-12-20,0,0,0,1664,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-01-03,0,0,0,1069,2,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-01-17,0,0,0,321,12,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-01-31,0,0,0,31,41,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-02-14,0,0,0,6,345,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-02-28,0,0,0,0,729,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-03-14,0,0,0,0,769,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-03-28,0,0,0,0,1157,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-04-11,0,0,0,9,771,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,2022-04-25,0,0,0,1,1024,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Lithuania,LTU,2022-05-09,0,0,0,0,341,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Lithuania,LTU,2022-11-21,0,0,0,0,0,0,106,0,0,13,46,4,0,0,0,0,0,0,1,0
Lithuania,LTU,2022-12-19,0,0,0,0,1,0,46,1,0,21,69,8,0,0,15,0,0,0,2,0
Lithuania,LTU,2023-01-16,0,0,0,0,0,0,14,0,0,23,48,7,0,0,14,0,0,0,2,0
Lithuania,LTU,2023-02-13,0,0,0,0,0,0,2,0,0,16,27,8,11,0,52,0,0,0,10,0
Lithuania,LTU,2023-02-27,0,0,0,0,0,0,1,0,0,9,21,6,17,0,35,7,0,0,7,0
Luxembourg,LUX,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
Luxembourg,LUX,2020-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
Luxembourg,LUX,2020-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441
Luxembourg,LUX,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768
Luxembourg,LUX,2020-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668
Luxembourg,LUX,2021-01-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261
Luxembourg,LUX,2021-01-18,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
Luxembourg,LUX,2021-02-01,78,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
Luxembourg,LUX,2021-02-15,324,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
Luxembourg,LUX,2021-03-01,283,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
Luxembourg,LUX,2021-03-15,443,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
Luxembourg,LUX,2021-03-29,552,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Luxembourg,LUX,2021-04-12,807,180,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Luxembourg,LUX,2021-04-26,959,93,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Luxembourg,LUX,2021-05-10,704,78,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Luxembourg,LUX,2021-05-24,396,27,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Luxembourg,LUX,2021-06-07,187,7,20,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Luxembourg,LUX,2021-06-21,72,1,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Luxembourg,LUX,2021-07-05,10,3,339,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Luxembourg,LUX,2021-07-19,27,1,482,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Luxembourg,LUX,2021-08-02,7,0,98,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-08-16,0,0,6,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-08-30,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-09-13,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-09-27,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-10-11,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-10-25,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-11-08,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-11-22,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-12-06,0,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-12-20,0,0,0,1173,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2022-01-03,0,0,0,489,2,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2022-01-17,0,0,0,87,6,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2022-01-31,0,0,0,12,52,1765,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2022-02-14,0,0,0,3,234,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2022-02-28,0,0,0,2,610,867,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Luxembourg,LUX,2022-03-14,0,0,0,0,1001,307,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Luxembourg,LUX,2022-03-28,0,0,0,0,1132,173,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Luxembourg,LUX,2022-04-11,0,0,0,0,1243,54,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Luxembourg,LUX,2022-04-25,0,0,0,0,1232,17,0,0,2,0,0,0,0,0,0,0,0,0,16,0
Luxembourg,LUX,2022-05-09,0,0,0,0,1257,4,10,9,7,0,0,0,0,0,0,0,0,0,14,0
Luxembourg,LUX,2022-05-23,0,0,0,0,1084,1,144,36,23,0,0,0,0,0,0,0,0,0,7,0
Luxembourg,LUX,2022-06-06,0,0,0,0,634,1,508,77,77,0,0,0,0,0,0,0,0,0,3,0
Luxembourg,LUX,2022-06-20,0,0,0,0,243,0,858,74,46,0,0,0,0,0,0,0,0,0,6,0
Luxembourg,LUX,2022-07-04,0,0,0,0,92,0,1100,89,21,2,0,0,0,0,0,0,0,0,4,0
Luxembourg,LUX,2022-07-18,0,0,0,0,40,0,1205,70,9,0,0,0,0,0,0,0,0,0,10,0
Luxembourg,LUX,2022-08-01,0,0,0,0,12,0,1230,75,15,0,0,0,0,0,0,0,0,0,10,0
Luxembourg,LUX,2022-08-15,0,0,0,0,4,0,1237,56,1,2,0,0,0,0,0,0,0,0,15,0
Luxembourg,LUX,2022-08-29,0,0,0,0,6,0,963,39,3,4,1,0,0,0,0,0,0,0,4,0
Luxembourg,LUX,2022-09-12,0,0,0,0,2,0,848,51,1,3,2,0,0,0,0,0,0,0,4,0
Luxembourg,LUX,2022-09-26,0,0,0,0,0,0,788,28,0,20,19,1,0,0,0,0,0,0,4,0
Luxembourg,LUX,2022-10-10,0,0,0,0,1,0,908,87,0,9,57,1,0,0,0,0,0,0,3,0
Luxembourg,LUX,2022-10-24,0,0,0,0,2,0,934,80,0,17,142,4,0,0,0,0,0,0,2,0
Luxembourg,LUX,2022-11-07,0,0,0,0,3,0,651,29,0,35,312,9,0,0,2,0,0,0,5,0
Luxembourg,LUX,2022-11-21,0,0,0,0,2,0,371,23,0,18,474,21,0,0,1,0,0,0,1,0
Luxembourg,LUX,2022-12-05,0,0,0,0,1,1,133,12,0,31,276,14,0,0,8,0,0,0,2,0
Luxembourg,LUX,2022-12-19,0,0,0,0,5,0,141,5,0,43,408,19,1,0,7,0,0,0,5,0
Luxembourg,LUX,2023-01-02,0,0,0,0,0,0,104,2,0,39,444,21,12,0,10,0,0,0,3,0
Luxembourg,LUX,2023-01-16,0,0,0,0,0,0,62,0,0,34,364,20,25,0,35,0,0,0,3,0
Luxembourg,LUX,2023-01-30,0,0,0,0,1,0,41,0,0,30,182,25,62,0,40,10,0,0,13,0
Luxembourg,LUX,2023-02-13,0,0,0,0,0,0,19,5,0,24,181,18,169,0,37,26,0,0,14,0
Luxembourg,LUX,2023-02-27,0,0,0,0,0,0,9,0,0,18,112,11,216,0,49,47,3,0,21,0
Luxembourg,LUX,2023-03-13,0,0,0,0,1,0,5,0,0,13,83,6,344,0,49,145,0,0,23,0
Luxembourg,LUX,2023-03-27,0,0,0,0,0,0,1,0,0,3,41,6,287,0,31,155,6,0,12,0
Luxembourg,LUX,2023-04-10,0,0,0,0,0,0,4,0,0,1,17,3,228,1,18,129,2,0,1,0
Luxembourg,LUX,2023-04-24,0,0,0,0,0,0,0,0,0,1,9,14,152,13,8,99,1,0,1,0
Luxembourg,LUX,2023-05-08,0,0,0,0,0,0,0,0,0,0,7,15,123,17,4,103,6,0,0,0
Luxembourg,LUX,2023-05-22,0,0,0,0,0,0,0,0,0,4,1,15,84,16,1,55,3,0,1,0
Luxembourg,LUX,2023-08-14,0,0,0,0,0,0,0,0,0,2,0,2,7,24,1,13,16,45,1,0
Luxembourg,LUX,2023-08-28,0,0,0,0,2,0,0,0,0,0,0,7,13,24,2,14,18,86,3,0
Luxembourg,LUX,2023-09-11,0,0,0,0,2,0,0,0,0,0,1,10,26,24,7,22,27,103,3,0
Luxembourg,LUX,2023-09-25,0,0,0,0,4,0,0,0,0,0,0,5,20,24,3,22,26,67,10,0
Luxembourg,LUX,2023-10-09,0,0,0,0,4,0,0,0,0,0,0,4,27,17,1,18,21,68,9,0
Luxembourg,LUX,2023-10-23,0,0,0,0,11,0,0,0,0,0,0,9,20,22,3,18,15,73,10,0
Luxembourg,LUX,2023-11-20,0,0,0,0,61,0,0,0,0,0,0,0,11,3,6,6,6,14,6,0
Malawi,MWI,2021-02-01,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Malawi,MWI,2021-07-19,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2021-01-18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
Malaysia,MYS,2021-02-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
Malaysia,MYS,2021-04-12,2,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
Malaysia,MYS,2021-04-26,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Malaysia,MYS,2021-05-10,0,53,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Malaysia,MYS,2021-06-07,2,52,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Malaysia,MYS,2021-07-05,2,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Malaysia,MYS,2021-08-02,0,11,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Malaysia,MYS,2021-08-16,0,2,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Malaysia,MYS,2021-08-30,0,1,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Malaysia,MYS,2021-09-13,0,2,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Malaysia,MYS,2021-09-27,0,1,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2021-10-11,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2021-10-25,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2021-11-08,0,2,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Malaysia,MYS,2021-11-22,0,0,0,416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2021-12-06,0,0,0,488,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2021-12-20,0,0,0,479,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-01-03,0,0,0,380,5,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-01-17,0,0,0,288,34,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-01-31,0,0,0,134,118,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-02-14,0,0,0,26,397,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-02-28,0,0,0,11,872,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-03-14,0,0,0,9,726,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-03-28,0,0,0,2,3663,168,4,0,0,0,0,0,0,0,0,0,0,0,12,0
Malaysia,MYS,2022-04-11,0,0,0,1,1303,17,6,0,0,0,0,0,0,0,0,0,0,0,1,0
Malaysia,MYS,2022-04-25,0,0,0,2,1200,14,14,1,0,0,0,0,0,0,0,0,0,0,1,0
Malaysia,MYS,2022-05-09,0,0,0,1,548,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0
Malaysia,MYS,2022-05-23,0,0,0,1,713,1,5,0,5,0,0,0,0,0,0,0,0,0,1,0
Malaysia,MYS,2022-06-06,0,0,0,0,597,3,34,3,5,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-06-20,0,0,0,0,690,1,174,18,19,1,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-07-04,0,0,0,0,599,2,514,15,15,0,0,0,0,0,0,0,0,0,1,0
Malaysia,MYS,2022-07-18,0,0,0,0,386,1,1035,33,14,4,0,0,0,0,0,0,0,0,2,0
Malaysia,MYS,2022-08-01,0,0,0,0,178,4,1068,22,11,4,0,0,0,0,0,0,0,0,1,0
Malaysia,MYS,2022-08-15,0,0,0,0,97,2,972,8,2,10,0,1,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-08-29,0,0,0,0,63,1,797,1,1,13,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-09-12,0,0,0,0,10,0,542,11,0,15,1,0,0,0,0,0,0,0,2,0
Malaysia,MYS,2022-09-26,0,0,0,0,16,0,507,5,0,21,1,5,0,0,0,0,0,0,0,0
Malaysia,MYS,2022-10-10,0,0,0,0,12,0,338,5,0,38,0,10,0,0,0,0,0,0,4,0
Malaysia,MYS,2022-10-24,0,0,0,0,16,0,302,2,0,97,17,94,0,0,0,0,0,0,3,0
Malaysia,MYS,2022-11-07,0,0,0,0,13,0,218,2,0,212,62,307,0,0,5,1,0,0,7,0
Malaysia,MYS,2022-11-21,0,0,0,0,8,0,92,1,0,281,122,600,0,0,18,13,0,0,11,0
Malaysia,MYS,2022-12-05,0,0,0,0,7,0,45,0,0,169,79,564,0,0,20,21,0,0,4,0
Malaysia,MYS,2022-12-19,0,0,0,0,1,0,18,0,0,118,59,374,1,0,24,20,0,0,7,0
Malaysia,MYS,2023-01-02,0,0,0,0,2,0,10,0,0,41,32,171,6,0,32,7,0,0,3,0
Malaysia,MYS,2023-01-16,0,0,0,0,1,0,4,0,0,26,15,94,10,0,28,10,0,0,5,0
Malaysia,MYS,2023-01-30,0,0,0,0,0,0,1,0,0,23,12,30,13,0,20,20,0,0,8,0
Malaysia,MYS,2023-02-13,0,0,0,0,0,0,0,0,0,16,8,27,25,0,18,25,0,0,15,0
Malaysia,MYS,2023-02-27,0,0,0,0,1,0,0,0,0,6,3,7,39,0,17,22,0,0,11,0
Malaysia,MYS,2023-03-13,0,0,0,0,1,0,0,0,0,9,0,8,42,4,14,65,3,0,6,0
Malaysia,MYS,2023-03-27,0,0,0,0,0,0,0,0,0,12,3,17,67,10,9,76,7,0,9,0
Malaysia,MYS,2023-04-10,0,0,0,0,1,0,1,0,0,4,2,13,112,45,18,171,12,0,21,0
Malaysia,MYS,2023-04-24,0,0,0,0,1,0,0,0,0,5,2,39,119,92,15,151,26,0,22,0
Malaysia,MYS,2023-05-08,0,0,0,0,0,0,0,0,0,1,1,27,100,161,11,181,36,0,23,0
Malaysia,MYS,2023-05-22,0,0,0,0,2,0,0,0,0,5,0,14,80,209,7,176,46,0,13,0
Malaysia,MYS,2023-06-05,0,0,0,0,0,0,0,0,0,1,0,6,36,138,6,84,29,0,2,0
Malaysia,MYS,2023-06-19,0,0,0,0,0,0,0,0,0,0,0,5,25,102,2,45,19,1,3,0
Malaysia,MYS,2023-07-03,0,0,0,0,0,0,0,0,0,0,0,1,12,70,2,23,17,4,0,0
Maldives,MDV,2021-09-27,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,MDV,2021-12-20,0,0,0,92,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,2021-12-20,0,0,0,76,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,2022-01-31,0,0,0,8,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,2022-02-14,0,0,0,3,93,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,2022-02-28,0,0,0,1,185,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,2022-03-14,0,0,0,0,124,27,2,26,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,2022-03-28,0,0,0,0,175,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mauritius,MUS,2022-04-11,0,0,0,0,196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
